User_ID,Scenario_ID,Question_Text,P_human_final,P_human_syn,Risk_final,Subj_final,Info_final,Lit_final,Trust_Norm_final
32,2,"Bạn quản lý dây chuyền đóng gói bánh kẹo. Lợi nhuận mỗi gói đạt chuẩn là 1.000đ, nhưng chi phí xử lý 1 gói lỗi (vứt bỏ) lên tới 30.000đ. Bạn cần chọn 1 trong 2 máy để vận hành trong 1 giờ nhằm tối ưu hiệu quả:
Máy A: 100 gói/phút, tỷ lệ lỗi 0.1%.
Máy B: 120 gói/phút, tỷ lệ lỗi 0.5%.  ",1.0,0.0,0.0,0.0,1.0,0.5,0.5
33,2,"Bạn quản lý dây chuyền đóng gói bánh kẹo. Lợi nhuận mỗi gói đạt chuẩn là 1.000đ, nhưng chi phí xử lý 1 gói lỗi (vứt bỏ) lên tới 30.000đ. Bạn cần chọn 1 trong 2 máy để vận hành trong 1 giờ nhằm tối ưu hiệu quả:
Máy A: 100 gói/phút, tỷ lệ lỗi 0.1%.
Máy B: 120 gói/phút, tỷ lệ lỗi 0.5%.  ",1.0,0.0,0.0,0.0,1.0,0.75,0.5
38,2,"Bạn quản lý dây chuyền đóng gói bánh kẹo. Lợi nhuận mỗi gói đạt chuẩn là 1.000đ, nhưng chi phí xử lý 1 gói lỗi (vứt bỏ) lên tới 30.000đ. Bạn cần chọn 1 trong 2 máy để vận hành trong 1 giờ nhằm tối ưu hiệu quả:
Máy A: 100 gói/phút, tỷ lệ lỗi 0.1%.
Máy B: 120 gói/phút, tỷ lệ lỗi 0.5%.  ",1.0,0.0,0.0,0.0,1.0,0.5,0.5
43,2,"Bạn quản lý dây chuyền đóng gói bánh kẹo. Lợi nhuận mỗi gói đạt chuẩn là 1.000đ, nhưng chi phí xử lý 1 gói lỗi (vứt bỏ) lên tới 30.000đ. Bạn cần chọn 1 trong 2 máy để vận hành trong 1 giờ nhằm tối ưu hiệu quả:
Máy A: 100 gói/phút, tỷ lệ lỗi 0.1%.
Máy B: 120 gói/phút, tỷ lệ lỗi 0.5%.  ",1.0,0.0,0.0,0.0,1.0,0.5,0.5
0,3,"Bạn sắp đi công tác Singapore 3 ngày. Công ty cấp ngân sách tối đa 7 triệu đồng cho vé máy bay (nếu mua rẻ hơn, bạn được giữ lại phần dư làm tiền tiêu vặt). Bạn phải chọn giữa: 
Vietnam Airlines (6.8 triệu): Bay giờ đẹp (10h sáng), có sẵn 23kg hành lý ký gửi, suất ăn nóng, ghế rộng. Bạn đến nơi lúc 2h chiều, khỏe khoắn và kịp check-in khách sạn nghỉ ngơi trước khi họp. Dư 200k.
Hãng giá rẻ Vietjet/Scoot (3.8 triệu): Bay chuyến 2h sáng (red-eye flight), ghế chật, không hành lý ký gửi, không ăn uống. Bạn đến nơi lúc 6h sáng, không được check-in sớm, phải vật vờ ở sảnh chờ. Dư 3.2 triệu.  ",1.0,0.0,0.0,0.0,1.0,0.5,0.5
2,3,"Bạn sắp đi công tác Singapore 3 ngày. Công ty cấp ngân sách tối đa 7 triệu đồng cho vé máy bay (nếu mua rẻ hơn, bạn được giữ lại phần dư làm tiền tiêu vặt). Bạn phải chọn giữa: 
Vietnam Airlines (6.8 triệu): Bay giờ đẹp (10h sáng), có sẵn 23kg hành lý ký gửi, suất ăn nóng, ghế rộng. Bạn đến nơi lúc 2h chiều, khỏe khoắn và kịp check-in khách sạn nghỉ ngơi trước khi họp. Dư 200k.
Hãng giá rẻ Vietjet/Scoot (3.8 triệu): Bay chuyến 2h sáng (red-eye flight), ghế chật, không hành lý ký gửi, không ăn uống. Bạn đến nơi lúc 6h sáng, không được check-in sớm, phải vật vờ ở sảnh chờ. Dư 3.2 triệu.  ",1.0,0.0,0.0,0.0,1.0,0.5,0.5
5,3,"Bạn sắp đi công tác Singapore 3 ngày. Công ty cấp ngân sách tối đa 7 triệu đồng cho vé máy bay (nếu mua rẻ hơn, bạn được giữ lại phần dư làm tiền tiêu vặt). Bạn phải chọn giữa: 
Vietnam Airlines (6.8 triệu): Bay giờ đẹp (10h sáng), có sẵn 23kg hành lý ký gửi, suất ăn nóng, ghế rộng. Bạn đến nơi lúc 2h chiều, khỏe khoắn và kịp check-in khách sạn nghỉ ngơi trước khi họp. Dư 200k.
Hãng giá rẻ Vietjet/Scoot (3.8 triệu): Bay chuyến 2h sáng (red-eye flight), ghế chật, không hành lý ký gửi, không ăn uống. Bạn đến nơi lúc 6h sáng, không được check-in sớm, phải vật vờ ở sảnh chờ. Dư 3.2 triệu.  ",1.0,0.0,0.0,0.0,1.0,0.75,0.125
8,3,"Bạn sắp đi công tác Singapore 3 ngày. Công ty cấp ngân sách tối đa 7 triệu đồng cho vé máy bay (nếu mua rẻ hơn, bạn được giữ lại phần dư làm tiền tiêu vặt). Bạn phải chọn giữa: 
Vietnam Airlines (6.8 triệu): Bay giờ đẹp (10h sáng), có sẵn 23kg hành lý ký gửi, suất ăn nóng, ghế rộng. Bạn đến nơi lúc 2h chiều, khỏe khoắn và kịp check-in khách sạn nghỉ ngơi trước khi họp. Dư 200k.
Hãng giá rẻ Vietjet/Scoot (3.8 triệu): Bay chuyến 2h sáng (red-eye flight), ghế chật, không hành lý ký gửi, không ăn uống. Bạn đến nơi lúc 6h sáng, không được check-in sớm, phải vật vờ ở sảnh chờ. Dư 3.2 triệu.  ",1.0,0.0,0.0,0.0,1.0,0.75,0.5
10,3,"Bạn sắp đi công tác Singapore 3 ngày. Công ty cấp ngân sách tối đa 7 triệu đồng cho vé máy bay (nếu mua rẻ hơn, bạn được giữ lại phần dư làm tiền tiêu vặt). Bạn phải chọn giữa: 
Vietnam Airlines (6.8 triệu): Bay giờ đẹp (10h sáng), có sẵn 23kg hành lý ký gửi, suất ăn nóng, ghế rộng. Bạn đến nơi lúc 2h chiều, khỏe khoắn và kịp check-in khách sạn nghỉ ngơi trước khi họp. Dư 200k.
Hãng giá rẻ Vietjet/Scoot (3.8 triệu): Bay chuyến 2h sáng (red-eye flight), ghế chật, không hành lý ký gửi, không ăn uống. Bạn đến nơi lúc 6h sáng, không được check-in sớm, phải vật vờ ở sảnh chờ. Dư 3.2 triệu.  ",1.0,0.0,0.0,0.0,1.0,0.5,0.25
12,3,"Bạn sắp đi công tác Singapore 3 ngày. Công ty cấp ngân sách tối đa 7 triệu đồng cho vé máy bay (nếu mua rẻ hơn, bạn được giữ lại phần dư làm tiền tiêu vặt). Bạn phải chọn giữa: 
Vietnam Airlines (6.8 triệu): Bay giờ đẹp (10h sáng), có sẵn 23kg hành lý ký gửi, suất ăn nóng, ghế rộng. Bạn đến nơi lúc 2h chiều, khỏe khoắn và kịp check-in khách sạn nghỉ ngơi trước khi họp. Dư 200k.
Hãng giá rẻ Vietjet/Scoot (3.8 triệu): Bay chuyến 2h sáng (red-eye flight), ghế chật, không hành lý ký gửi, không ăn uống. Bạn đến nơi lúc 6h sáng, không được check-in sớm, phải vật vờ ở sảnh chờ. Dư 3.2 triệu.  ",1.0,0.0,0.0,0.0,1.0,0.5,0.5
15,3,"Bạn sắp đi công tác Singapore 3 ngày. Công ty cấp ngân sách tối đa 7 triệu đồng cho vé máy bay (nếu mua rẻ hơn, bạn được giữ lại phần dư làm tiền tiêu vặt). Bạn phải chọn giữa: 
Vietnam Airlines (6.8 triệu): Bay giờ đẹp (10h sáng), có sẵn 23kg hành lý ký gửi, suất ăn nóng, ghế rộng. Bạn đến nơi lúc 2h chiều, khỏe khoắn và kịp check-in khách sạn nghỉ ngơi trước khi họp. Dư 200k.
Hãng giá rẻ Vietjet/Scoot (3.8 triệu): Bay chuyến 2h sáng (red-eye flight), ghế chật, không hành lý ký gửi, không ăn uống. Bạn đến nơi lúc 6h sáng, không được check-in sớm, phải vật vờ ở sảnh chờ. Dư 3.2 triệu.  ",1.0,0.0,0.0,0.0,1.0,0.5,0.75
16,3,"Bạn sắp đi công tác Singapore 3 ngày. Công ty cấp ngân sách tối đa 7 triệu đồng cho vé máy bay (nếu mua rẻ hơn, bạn được giữ lại phần dư làm tiền tiêu vặt). Bạn phải chọn giữa: 
Vietnam Airlines (6.8 triệu): Bay giờ đẹp (10h sáng), có sẵn 23kg hành lý ký gửi, suất ăn nóng, ghế rộng. Bạn đến nơi lúc 2h chiều, khỏe khoắn và kịp check-in khách sạn nghỉ ngơi trước khi họp. Dư 200k.
Hãng giá rẻ Vietjet/Scoot (3.8 triệu): Bay chuyến 2h sáng (red-eye flight), ghế chật, không hành lý ký gửi, không ăn uống. Bạn đến nơi lúc 6h sáng, không được check-in sớm, phải vật vờ ở sảnh chờ. Dư 3.2 triệu.  ",1.0,0.0,0.0,0.0,1.0,0.75,0.625
18,3,"Bạn sắp đi công tác Singapore 3 ngày. Công ty cấp ngân sách tối đa 7 triệu đồng cho vé máy bay (nếu mua rẻ hơn, bạn được giữ lại phần dư làm tiền tiêu vặt). Bạn phải chọn giữa: 
Vietnam Airlines (6.8 triệu): Bay giờ đẹp (10h sáng), có sẵn 23kg hành lý ký gửi, suất ăn nóng, ghế rộng. Bạn đến nơi lúc 2h chiều, khỏe khoắn và kịp check-in khách sạn nghỉ ngơi trước khi họp. Dư 200k.
Hãng giá rẻ Vietjet/Scoot (3.8 triệu): Bay chuyến 2h sáng (red-eye flight), ghế chật, không hành lý ký gửi, không ăn uống. Bạn đến nơi lúc 6h sáng, không được check-in sớm, phải vật vờ ở sảnh chờ. Dư 3.2 triệu.  ",1.0,0.0,0.0,0.0,1.0,0.5,0.25
21,3,"Bạn sắp đi công tác Singapore 3 ngày. Công ty cấp ngân sách tối đa 7 triệu đồng cho vé máy bay (nếu mua rẻ hơn, bạn được giữ lại phần dư làm tiền tiêu vặt). Bạn phải chọn giữa: 
Vietnam Airlines (6.8 triệu): Bay giờ đẹp (10h sáng), có sẵn 23kg hành lý ký gửi, suất ăn nóng, ghế rộng. Bạn đến nơi lúc 2h chiều, khỏe khoắn và kịp check-in khách sạn nghỉ ngơi trước khi họp. Dư 200k.
Hãng giá rẻ Vietjet/Scoot (3.8 triệu): Bay chuyến 2h sáng (red-eye flight), ghế chật, không hành lý ký gửi, không ăn uống. Bạn đến nơi lúc 6h sáng, không được check-in sớm, phải vật vờ ở sảnh chờ. Dư 3.2 triệu.  ",0.0,1.0,0.0,0.0,1.0,0.25,0.375
22,3,"Bạn sắp đi công tác Singapore 3 ngày. Công ty cấp ngân sách tối đa 7 triệu đồng cho vé máy bay (nếu mua rẻ hơn, bạn được giữ lại phần dư làm tiền tiêu vặt). Bạn phải chọn giữa: 
Vietnam Airlines (6.8 triệu): Bay giờ đẹp (10h sáng), có sẵn 23kg hành lý ký gửi, suất ăn nóng, ghế rộng. Bạn đến nơi lúc 2h chiều, khỏe khoắn và kịp check-in khách sạn nghỉ ngơi trước khi họp. Dư 200k.
Hãng giá rẻ Vietjet/Scoot (3.8 triệu): Bay chuyến 2h sáng (red-eye flight), ghế chật, không hành lý ký gửi, không ăn uống. Bạn đến nơi lúc 6h sáng, không được check-in sớm, phải vật vờ ở sảnh chờ. Dư 3.2 triệu.  ",0.0,1.0,0.0,0.0,1.0,0.5,0.5
27,3,"Bạn sắp đi công tác Singapore 3 ngày. Công ty cấp ngân sách tối đa 7 triệu đồng cho vé máy bay (nếu mua rẻ hơn, bạn được giữ lại phần dư làm tiền tiêu vặt). Bạn phải chọn giữa: 
Vietnam Airlines (6.8 triệu): Bay giờ đẹp (10h sáng), có sẵn 23kg hành lý ký gửi, suất ăn nóng, ghế rộng. Bạn đến nơi lúc 2h chiều, khỏe khoắn và kịp check-in khách sạn nghỉ ngơi trước khi họp. Dư 200k.
Hãng giá rẻ Vietjet/Scoot (3.8 triệu): Bay chuyến 2h sáng (red-eye flight), ghế chật, không hành lý ký gửi, không ăn uống. Bạn đến nơi lúc 6h sáng, không được check-in sớm, phải vật vờ ở sảnh chờ. Dư 3.2 triệu.  ",0.0,1.0,0.0,0.0,1.0,0.5,0.75
32,3,"Bạn sắp đi công tác Singapore 3 ngày. Công ty cấp ngân sách tối đa 7 triệu đồng cho vé máy bay (nếu mua rẻ hơn, bạn được giữ lại phần dư làm tiền tiêu vặt). Bạn phải chọn giữa: 
Vietnam Airlines (6.8 triệu): Bay giờ đẹp (10h sáng), có sẵn 23kg hành lý ký gửi, suất ăn nóng, ghế rộng. Bạn đến nơi lúc 2h chiều, khỏe khoắn và kịp check-in khách sạn nghỉ ngơi trước khi họp. Dư 200k.
Hãng giá rẻ Vietjet/Scoot (3.8 triệu): Bay chuyến 2h sáng (red-eye flight), ghế chật, không hành lý ký gửi, không ăn uống. Bạn đến nơi lúc 6h sáng, không được check-in sớm, phải vật vờ ở sảnh chờ. Dư 3.2 triệu.  ",1.0,0.0,0.0,0.0,1.0,0.5,0.5
36,3,"Bạn sắp đi công tác Singapore 3 ngày. Công ty cấp ngân sách tối đa 7 triệu đồng cho vé máy bay (nếu mua rẻ hơn, bạn được giữ lại phần dư làm tiền tiêu vặt). Bạn phải chọn giữa: 
Vietnam Airlines (6.8 triệu): Bay giờ đẹp (10h sáng), có sẵn 23kg hành lý ký gửi, suất ăn nóng, ghế rộng. Bạn đến nơi lúc 2h chiều, khỏe khoắn và kịp check-in khách sạn nghỉ ngơi trước khi họp. Dư 200k.
Hãng giá rẻ Vietjet/Scoot (3.8 triệu): Bay chuyến 2h sáng (red-eye flight), ghế chật, không hành lý ký gửi, không ăn uống. Bạn đến nơi lúc 6h sáng, không được check-in sớm, phải vật vờ ở sảnh chờ. Dư 3.2 triệu.  ",1.0,0.0,0.0,0.0,1.0,0.5,1.0
38,3,"Bạn sắp đi công tác Singapore 3 ngày. Công ty cấp ngân sách tối đa 7 triệu đồng cho vé máy bay (nếu mua rẻ hơn, bạn được giữ lại phần dư làm tiền tiêu vặt). Bạn phải chọn giữa: 
Vietnam Airlines (6.8 triệu): Bay giờ đẹp (10h sáng), có sẵn 23kg hành lý ký gửi, suất ăn nóng, ghế rộng. Bạn đến nơi lúc 2h chiều, khỏe khoắn và kịp check-in khách sạn nghỉ ngơi trước khi họp. Dư 200k.
Hãng giá rẻ Vietjet/Scoot (3.8 triệu): Bay chuyến 2h sáng (red-eye flight), ghế chật, không hành lý ký gửi, không ăn uống. Bạn đến nơi lúc 6h sáng, không được check-in sớm, phải vật vờ ở sảnh chờ. Dư 3.2 triệu.  ",1.0,0.0,0.0,0.0,1.0,0.5,0.5
39,3,"Bạn sắp đi công tác Singapore 3 ngày. Công ty cấp ngân sách tối đa 7 triệu đồng cho vé máy bay (nếu mua rẻ hơn, bạn được giữ lại phần dư làm tiền tiêu vặt). Bạn phải chọn giữa: 
Vietnam Airlines (6.8 triệu): Bay giờ đẹp (10h sáng), có sẵn 23kg hành lý ký gửi, suất ăn nóng, ghế rộng. Bạn đến nơi lúc 2h chiều, khỏe khoắn và kịp check-in khách sạn nghỉ ngơi trước khi họp. Dư 200k.
Hãng giá rẻ Vietjet/Scoot (3.8 triệu): Bay chuyến 2h sáng (red-eye flight), ghế chật, không hành lý ký gửi, không ăn uống. Bạn đến nơi lúc 6h sáng, không được check-in sớm, phải vật vờ ở sảnh chờ. Dư 3.2 triệu.  ",1.0,0.0,0.0,0.0,1.0,1.0,0.75
46,3,"Bạn sắp đi công tác Singapore 3 ngày. Công ty cấp ngân sách tối đa 7 triệu đồng cho vé máy bay (nếu mua rẻ hơn, bạn được giữ lại phần dư làm tiền tiêu vặt). Bạn phải chọn giữa: 
Vietnam Airlines (6.8 triệu): Bay giờ đẹp (10h sáng), có sẵn 23kg hành lý ký gửi, suất ăn nóng, ghế rộng. Bạn đến nơi lúc 2h chiều, khỏe khoắn và kịp check-in khách sạn nghỉ ngơi trước khi họp. Dư 200k.
Hãng giá rẻ Vietjet/Scoot (3.8 triệu): Bay chuyến 2h sáng (red-eye flight), ghế chật, không hành lý ký gửi, không ăn uống. Bạn đến nơi lúc 6h sáng, không được check-in sớm, phải vật vờ ở sảnh chờ. Dư 3.2 triệu.  ",1.0,0.0,0.0,0.0,1.0,0.5,0.75
0,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",1.0,0.0,0.0,1.0,0.0,0.5,0.5
1,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",0.0,1.0,0.0,1.0,0.0,0.75,0.625
5,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",1.0,0.0,0.0,1.0,0.0,0.75,0.125
6,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",0.0,1.0,0.0,1.0,0.0,1.0,0.875
7,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",0.0,1.0,0.0,1.0,0.0,0.5,0.625
13,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",0.0,1.0,0.0,1.0,0.0,0.5,0.75
16,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",0.0,1.0,0.0,1.0,0.0,0.75,0.625
18,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",0.0,1.0,0.0,1.0,0.0,0.5,0.25
20,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",0.0,1.0,0.0,1.0,0.0,0.75,0.375
21,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",1.0,0.0,0.0,1.0,0.0,0.25,0.375
22,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",0.0,1.0,0.0,1.0,0.0,0.5,0.5
24,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",0.0,1.0,0.0,1.0,0.0,0.25,0.375
25,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",0.0,1.0,0.0,1.0,0.0,0.25,0.25
26,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",0.0,1.0,0.0,1.0,0.0,0.75,0.625
27,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",0.0,1.0,0.0,1.0,0.0,0.5,0.75
28,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",1.0,0.0,0.0,1.0,0.0,0.5,0.625
29,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",1.0,0.0,0.0,1.0,0.0,0.5,0.75
30,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",0.0,1.0,0.0,1.0,0.0,0.5,0.625
34,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",0.0,1.0,0.0,1.0,0.0,0.5,1.0
36,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",0.0,1.0,0.0,1.0,0.0,0.5,1.0
37,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",1.0,0.0,0.0,1.0,0.0,0.25,0.5
38,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",1.0,0.0,0.0,1.0,0.0,0.5,0.5
39,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",0.0,1.0,0.0,1.0,0.0,1.0,0.75
43,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",0.0,1.0,0.0,1.0,0.0,0.5,0.5
44,4,"Bạn là một người hướng nội đang trong trạng thái ""pin yếu"", chỉ muốn dùng 1 giờ nghỉ trưa để ăn nhanh và ngủ bù. Tuy nhiên, nhóm đồng nghiệp thân thiết lại hào hứng rủ bạn đi thử quán mới mở.",0.0,1.0,0.0,1.0,0.0,0.75,0.625
0,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",1.0,0.0,0.0,1.0,0.0,0.5,0.5
2,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.5,0.5
3,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",1.0,0.0,0.0,1.0,0.0,0.5,0.75
5,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",1.0,0.0,0.0,1.0,0.0,0.75,0.125
6,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,1.0,0.875
7,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.5,0.625
10,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.5,0.25
11,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",1.0,0.0,0.0,1.0,0.0,0.5,0.5
12,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.5,0.5
13,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.5,0.75
16,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.75,0.625
17,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.75,0.625
18,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.5,0.25
20,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.75,0.375
22,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.5,0.5
25,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.25,0.25
26,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.75,0.625
28,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.5,0.625
29,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.5,0.75
32,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.5,0.5
33,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",1.0,0.0,0.0,1.0,0.0,0.75,0.5
